IdUnidade,Sigla,Descricao,SinProtocolo,SinArquivamento,SinOuvidoria
110006985,SADA-PI/GAB/DCPR/COPER/TD10-F,Coordenação Regional de Floriano - SADA-PI,N,N,N
110006984,SADA-PI/GAB/DCPR/COPER/TD10-R,Coordenação Regional de Rios Piauí e Itaim - SADA-PI,N,N,N
110006987,SADA-PI/GAB/DCPR/COPER/TD11-B,Coordenação Regional de Bom Jesus - SADA-PI,N,N,N
110006986,SADA-PI/GAB/DCPR/COPER/TD11-M,Coordenação Regional de Mangabeiras - SADA-PI,N,N,N
110006989,SADA-PI/GAB/DCPR/COPER/TD12-P,Coordenação Regional de Paulistana - SADA-PI,N,N,N
110006988,SADA-PI/GAB/DCPR/COPER/TD12-V,Coordenação Regional de Vale do Itaim - SADA-PI,N,N,N
110006968,SADA-PI/GAB/DCPR/COPER/TD2-CO,Coordenação Regional de Cocais - SADA-PI,N,N,N
110006969,SADA-PI/GAB/DCPR/COPER/TD2-PI,Coordenação Regional de Piripiri - SADA-PI,N,N,N
110006970,SADA-PI/GAB/DCPR/COPER/TD3-CA,Coordenação Regional de Carnaubais - SADA-PI,N,N,N
110006971,SADA-PI/GAB/DCPR/COPER/TD3-CM,Coordenação Regional de Campo Maior - SADA-PI,N,N,N
110006972,SADA-PI/GAB/DCPR/COPER/TD4-ER,Coordenação Regional de Entre Rios - SADA-PI,N,N,N
110006973,SADA-PI/GAB/DCPR/COPER/TD4-TE,Coordenação Regional de Teresina - SADA-PI,N,N,N
110006974,SADA-PI/GAB/DCPR/COPER/TD5-AS,Coordenação Regional de Sambito - SADA-PI,N,N,N
110006975,SADA-PI/GAB/DCPR/COPER/TD5-VA,Coordenação Regional de Valença - SADA-PI,N,N,N
110006976,SADA-PI/GAB/DCPR/COPER/TD6-GU,Coordenação Regional de Guaribas - SADA-PI,N,N,N
110006977,SADA-PI/GAB/DCPR/COPER/TD6-PI,Coordenação Regional de Picos - SADA-PI,N,N,N
110006978,SADA-PI/GAB/DCPR/COPER/TD7-CA,Coordenação Regional de Canindé - SADA-PI,N,N,N
110006979,SADA-PI/GAB/DCPR/COPER/TD7-OE,Coordenação Regional de Oeiras - SADA-PI,N,N,N
110006980,SADA-PI/GAB/DCPR/COPER/TD8-SC,Coordenação Regional de Serra da Capivara - SADA-PI,N,N,N
110006981,SADA-PI/GAB/DCPR/COPER/TD8-SR,Coordenação Regional de São Raimundo - SADA-PI,N,N,N
110006982,SADA-PI/GAB/DCPR/COPER/TD9-AP,Coordenação Regional de Alto Parnaíba - SADA-PI,N,N,N
110006983,SADA-PI/GAB/DCPR/COPER/TD9-UR,Coordenação Regional de Uruçui - SADA-PI,N,N,N
110006959,SADA-PI/GAB/DCPR/CRO,Coordenação de Elaboração de Projetos - SADA-PI,N,N,N
110006961,SADA-PI/GAB/DCPR/CRO/DAM,Divisão de Acompanhamento e Monitoramento de CRO - SADA-PI,N,N,N
110006960,SADA-PI/GAB/DCPR/CRO/DICAN,Divisão de Credenciamento e Atualização de Normas - SADA-PI,N,N,N
110006934,SADA-PI/GAB/DINOV,Diretoria de Inovação - SADA-PI,N,N,N
110006937,SADA-PI/GAB/DINOV/CIM,Coordenação de Inteligência de Mercado - SADA-PI,N,N,N
110006935,SADA-PI/GAB/DINOV/COEVE,Coordenação de Eventos - SADA-PI,N,N,N
110006936,SADA-PI/GAB/DINOV/CPM,Coordenação de Planejamento e Monitoramento - SADA-PI,N,N,N
110006938,SADA-PI/GAB/DIR,Diretoria de Infra-Estrutura Rural - SADA-PI,N,N,N
110006939,SADA-PI/GAB/DIR/COENGE,Coordenação de Engenharia - SADA-PI,N,N,N
110006940,SADA-PI/GAB/DIR/CPE,Coordenação de Projetos Estruturantes - SADA-PI,N,N,N
110006918,SADA-PI/GAB/DIRAF,Diretoria Financeira - SADA-PI,N,N,N
110006930,SADA-PI/GAB/DIRAF/CFC,Coordenação Financeira e Contábil - SADA-PI,N,N,N
110006933,SADA-PI/GAB/DIRAF/CFC/DC,Divisão de Contabilidade - SADA-PI,N,N,N
110006931,SADA-PI/GAB/DIRAF/CFC/DEL,Divisão de Empenho e Liquidação - SADA-PI,N,N,N
110006932,SADA-PI/GAB/DIRAF/CFC/DP,Divisão de Pagamento - SADA-PI,N,N,N
110006919,SADA-PI/GAB/DIRAF/CLSP,"Coordenação de Logística, Serviços e Patrimônio - SADA-PI",N,N,N
110006921,SADA-PI/GAB/DIRAF/CLSP/DAP,Divisão de Almoxarifado e Patrimônio - SADA-PI,N,N,N
110006920,SADA-PI/GAB/DIRAF/CLSP/DCOMP,Divisão de Compras - SADA-PI,N,N,N
110006923,SADA-PI/GAB/DIRAF/CLSP/DSG,Divisão de Serviços Gerais - SADA-PI,N,N,N
110006922,SADA-PI/GAB/DIRAF/CLSP/DTRAN,Divisão de Transportes - SADA-PI,N,N,N
110006924,SADA-PI/GAB/DIRAF/CRH,Coordenação de Recursos Humanos - SADA-PI,N,N,N
110006927,SADA-PI/GAB/DIRAF/CRH/DBA,Divisão de Benefícios e Aposentadoria - SADA-PI,N,N,N
110006926,SADA-PI/GAB/DIRAF/CRH/DCR,Divisão de Cadastro e Registros - SADA-PI,N,N,N
110006928,SADA-PI/GAB/DIRAF/CRH/DE,Divisão de Estágios - SADA-PI,N,N,N
110006925,SADA-PI/GAB/DIRAF/CRH/DFP,Divisão de Folha de Pagamento - SADA-PI,N,N,N
110006929,SADA-PI/GAB/DIRAF/CRH/DFQP,Divisão de Formação e Qualificação Profissional - SADA-PI,N,N,N
110006953,SADA-PI/GAB/DPAGRO,"Diretoria de Pesquisa Agrícola, Experimentação Agropecuária e Gestão Ambiental - SADA-PI",N,N,N
110006957,SADA-PI/GAB/DPAGRO/CGA,Coordenação de Gestão Ambiental - SADA-PI,N,N,N
110006954,SADA-PI/GAB/DPAGRO/CPAGRO,Coordenação de Pesquisa Agrícola e Experimentação Agropecuária - SADA-PI,N,N,N
110006956,SADA-PI/GAB/DPAGRO/CPAGRO/DPEA,Divisão de Pesquisa e Experimentação Agrícola - SADA-PI,N,N,N
110006955,SADA-PI/GAB/DPAGRO/CPAGRO/DPEP,Divisão de Pesquisa e Experimentação Pecuária - SADA-PI,N,N,N
110006941,SADA-PI/GAB/DPRS,Diretoria de Produção Rural Sustentável - SADA-PI,N,N,N
110006951,SADA-PI/GAB/DPRS/CCSA,Coordenação de Convivência com o Semiárido - SADA-PI,N,N,N
110006952,SADA-PI/GAB/DPRS/CCSA/DPE,Divisão de Programas e Projetos Especiais - SADA-PI,N,N,N
110006945,SADA-PI/GAB/DPRS/COATER,Coordenação de Assistência Técnica - SADA-PI,N,N,N
110006949,SADA-PI/GAB/DPRS/COATER/DAF,Divisão de Agroindústria Familiar - SADA-PI,N,N,N
110006948,SADA-PI/GAB/DPRS/COATER/DIASA,Divisão de Água e Solo - SADA-PI,N,N,N
110006947,SADA-PI/GAB/DPRS/COATER/DIPROA,Divisão de Produção Animal - SADA-PI,N,N,N
110006946,SADA-PI/GAB/DPRS/COATER/DIPROV,Divisão de Produção Vegetal - SADA-PI,N,N,N
110006950,SADA-PI/GAB/DPRS/COATER/DPA,Divisão de Pesca e Aquicultura - SADA-PI,N,N,N
110006942,SADA-PI/GAB/DPRS/CODES,Coordenação de Desenvolvimento Sócio-Familiar e Econômico-Rural - SADA-PI,N,N,N
110006943,SADA-PI/GAB/DPRS/CODES/DDS,Divisão de Desenvolvimento Socioeconômico - SADA-PI,N,N,N
110006944,SADA-PI/GAB/DPRS/CODES/DPOEG,"Divisão de Povos Originários, Tradicionais, Etnias, Gênero e Geração - SADA-PI",N,N,N
110008592,SADA-PI/GAB/OUVID,Ouvidoria - SADA-PI,N,N,N
110005065,SAF-PI/COOFIN/ASSTECI,Assessoria Técnica I - SAF-PI,N,N,N
110005066,SAF-PI/COOFIN/ASSTECII,Assessoria Técnica II - SAF-PI,N,N,N
110005067,SAF-PI/COOFIN/ASSTECIII,Assessoria Técnica III - SAF-PI,N,N,N
110005068,SAF-PI/COOFIN/ASSTECIV,Assessoria Técnica IV - SAF-PI,N,N,N
110005069,SAF-PI/COOFIN/ASSTECV,Assessoria Técnica V - SAF-PI,N,N,N
110001870,SAF-PI/GAB,Gabinete Geral - SAF-PI,S,S,N
110002651,SAF-PI/GAB/AESP,Assessoria Especializada - SAF-PI,N,N,N
110001873,SAF-PI/GAB/AJURI,Assessoria Jurídica - SAF-PI,N,S,N
110007218,SAF-PI/GAB/APEO,Assessoria de Planejamento e Execução Orçamentária - SAF-PI,N,N,N
110001872,SAF-PI/GAB/ASCOM,Assessoria de Comunicação - SAF-PI,N,N,N
110010963,SAF-PI/GAB/ATENPGE,Atendimento à Requisições e Diligências da Procuradoria de Geral Estado (PGE) - SAF-PI,N,N,N
110006695,SAF-PI/GAB/ATEP,Assessoria Técnica de Engenharia e Projetos - SAF-PI,N,N,N
110006692,SAF-PI/GAB/C,Controladoria - SAF-PI,N,N,N
110006696,SAF-PI/GAB/CDG,Comitê de Gestão - SAF-PI,N,N,N
110006691,SAF-PI/GAB/CEAFDRS,Conselho Estadual de Agricultura Familiar e Desenvolvimento Rural Sustentável - SAF-PI,N,N,N
110002648,SAF-PI/GAB/CG,Chefe de Gabinete - SAF-PI,N,N,N
110002650,SAF-PI/GAB/CG/APOIO,Apoio Chefe de Gabinete - SAF-PI,N,N,N
110002649,SAF-PI/GAB/CG/ASSCG,Assessoria Chefe de Gabinete - SAF-PI,N,N,N
110003014,SAF-PI/GAB/COMPRAS,Compras de Bens e Serviços Comuns - SAF-PI,N,N,N
110002652,SAF-PI/GAB/CPL,Comissão Permanente de Licitação - SAF-PI,N,N,N
110002655,SAF-PI/GAB/DA,Diretoria Administrativa - SAF-PI,N,S,N
110010295,SAF-PI/GAB/DA/A,Almoxarifado - SAF-PI,N,N,N
110004156,SAF-PI/GAB/DA/ASSDA,Assessoria Diretoria Administrativa - SAF-PI,N,N,N
110005070,SAF-PI/GAB/DA/ASSDAII,Assessoria Diretoria Administrativa II - SAF-PI,N,N,N
110007219,SAF-PI/GAB/DA/C,Contratos - SAF-PI,N,N,N
110007220,SAF-PI/GAB/DA/C/AC,Assessoria de Contratos - SAF-PI,N,N,N
110008846,SAF-PI/GAB/DA/C/PAS,Programa de Alimentação Saudável - SAF-PI,N,N,N
110010300,SAF-PI/GAB/DA/CT,Capacitação e Treinamento - SAF-PI,N,N,N
110002659,SAF-PI/GAB/DA/ENG,Engenharia da Diretoria Administrativa - SAF-PI,N,N,N
110002658,SAF-PI/GAB/DA/GADM,Gerência Administrativa - SAF-PI,N,N,N
110002656,SAF-PI/GAB/DA/GECON,Gerência de Contratos - SAF-PI,N,N,N
110010297,SAF-PI/GAB/DA/GRH,Gerência de Recursos Humanos - SAF-PI,N,N,N
110010298,SAF-PI/GAB/DA/GRH/A,Assessoria de Recursos Humanos - SAF-PI,N,N,N
110004155,SAF-PI/GAB/DA/INFO,Informática - SAF-PI,N,N,N
110002661,SAF-PI/GAB/DA/LOG,Logística - SAF-PI,N,N,N
110002662,SAF-PI/GAB/DA/PATRIM,Patrimônio - SAF-PI,N,N,N
110002657,SAF-PI/GAB/DA/PROTOCOLO,Protocolo Geral - SAF-PI,N,N,N
110010299,SAF-PI/GAB/DA/TI,Tecnologia da Informação - SAF-PI,N,N,N
110002660,SAF-PI/GAB/DA/TRANSP,Transportes - SAF-PI,N,N,N
110002663,SAF-PI/GAB/DF,Diretoria Financeira - SAF-PI,N,N,N
110004736,SAF-PI/GAB/DF/ASSTECI,Assessoria Tecnica I - SAF-PI,N,N,N
110004737,SAF-PI/GAB/DF/ASSTECII,Assessoria Tecnica II - SAF-PI,N,N,N
110006685,SAF-PI/GAB/DF/C,Convênios - SAF-PI,N,N,N
110010305,SAF-PI/GAB/DF/C/A,Assessoria Convênios - SAF-PI,N,N,N
110006686,SAF-PI/GAB/DF/C/AC,Assessoria de Convênios - SAF-PI,N,N,N
110002666,SAF-PI/GAB/DF/CGP,Coordenação de Gestão de Pessoas - SAF-PI,N,N,N
110010335,SAF-PI/GAB/DF/CONTRATOS,Contratos - SAF-PI,N,S,N
110004735,SAF-PI/GAB/DF/COORDFIN,Coordenação Financeira - SAF-PI,N,N,N
110002664,SAF-PI/GAB/DF/GFIN,Gerência Financeira - SAF-PI,N,N,N
110002665,SAF-PI/GAB/DF/GFIN/ASSGFIN,Assessoria da Gerência Financeira - SAF-PI,N,N,N
110008692,SAF-PI/GAB/DF/PILARES,Pilares de Crescimento e Inclusão Social II - SAF-PI,N,N,N
110008691,SAF-PI/GAB/DF/PSI,Projeto Piauí Sustentável e Inclusivo - SAF-PI,N,N,N
110002667,SAF-PI/GAB/DICON,Diretoria de Convênios - SAF-PI,N,N,N
110002722,SAF-PI/GAB/DICON/COOCONV,Coordenadoria Convênios - SAF-PI,N,N,N
110002686,SAF-PI/GAB/DICREFUND,Crédito Fundiário - SAF-PI,N,N,N
110006690,SAF-PI/GAB/DICREFUND/A,Apoio - SAF-PI,N,N,N
110002688,SAF-PI/GAB/DICREFUND/AESPCF,Assessoria Especializada do Crédito Fundiário - SAF-PI,N,N,N
110006688,SAF-PI/GAB/DICREFUND/AJ,Assessoria Jurídica - SAF-PI,N,N,N
110002687,SAF-PI/GAB/DICREFUND/ASSDCF,Assessoria da Diretoria do Crédito Fundiário - SAF-PI,N,N,N
110006687,SAF-PI/GAB/DICREFUND/AT,Assessoria Técnica - SAF-PI,N,N,N
110006689,SAF-PI/GAB/DICREFUND/GP,Gerencia de Projetos - SAF-PI,N,N,N
110002693,SAF-PI/GAB/DICREFUND/PC,Prestação de Contas - SAF-PI,N,N,N
110002690,SAF-PI/GAB/DICREFUND/SIST,Sistemas do Crédito Fundiário - SAF-PI,N,N,N
110002689,SAF-PI/GAB/DICREFUND/SPA,Sub Projeto de Aquisição de Terras - SAF-PI,N,N,N
110002691,SAF-PI/GAB/DICREFUND/SPI,Subprojeto de Investimento Básico - SAF-PI,N,N,N
110002692,SAF-PI/GAB/DICREFUND/VIST,Vistoria do Crédito Fundiário - SAF-PI,N,N,N
110002682,SAF-PI/GAB/DIP,Diretoria de Inclusão Produtiva - SAF-PI,N,N,N
110002683,SAF-PI/GAB/DIP/ASSDIP,Assessoria da Diretoria de Inclusão Produtiva - SAF-PI,N,N,N
110002684,SAF-PI/GAB/DIP/COOIRRI,Coordenação de Irrigação - SAF-PI,N,N,N
110002685,SAF-PI/GAB/DIP/COOSEGPRO,Coordenação de Segurança de Produção - SAF-PI,N,N,N
110010301,SAF-PI/GAB/DOMS,Diretoria de Organização e Mobilização Social - SAF-PI,N,N,N
110010302,SAF-PI/GAB/DOMS/ADOMS,Assessoria da Diretoria - SAF-PI,N,N,N
110010303,SAF-PI/GAB/DOMS/ATAF,Agentes Territoriais da Agricultura Familiar - SAF-PI,N,N,N
110010304,SAF-PI/GAB/DOMS/JR,Juventude Rural - SAF-PI,N,N,N
110010294,SAF-PI/GAB/DPEO,Diretoria de Planejamento e Monitoramento - SAF-PI,N,N,N
110004877,SAF-PI/GAB/DTPR,Diretoria Técnica Pró Renda,N,N,N
110001927,SAF-PI/GAB/DUAF,Diretoria da Unidade Administrativa e Financeira - SAF-PI,N,N,N
110001930,SAF-PI/GAB/DUAF/CPL,Comissão Permanente de Licitação - SAF-PI,N,N,N
110001931,SAF-PI/GAB/DUAF/GA/SCCONV,Seção de Gestão de Contratos e Convênios - SAF-PI,N,N,N
110001929,SAF-PI/GAB/DUAF/GADM,Gerência Administrativa - SAF-PI.,N,N,N
110001928,SAF-PI/GAB/DUAF/GAF,Gerência Administrativa-Financeira.- SAF-PI,N,N,N
110010296,SAF-PI/GAB/E,Eventos - SAF-PI,N,N,N
110007329,SAF-PI/GAB/GRH,Gerência de Recursos Humanos - SAF,N,N,N
110007330,SAF-PI/GAB/GRH/A,Assessoria - SAF,N,N,N
110006684,SAF-PI/GAB/I,Informática - SAF-PI,N,N,N
110006694,SAF-PI/GAB/IICA,Instituto Interamericano de Cooperação para Agricultura - SAF-PI,N,N,N
110001874,SAF-PI/GAB/NCI,Núcleo de Controle Interno - SAF-PI,N,N,N
110002653,SAF-PI/GAB/NCI/ASSNCI,Assessoria do Controle Interno - SAF-PI,N,N,N
110002654,SAF-PI/GAB/NCI/ASSNCIPVSA,Assessoria do Controle Interno o Programa Viva Semiárido - SAF-PI,N,N,N
110009872,SAF-PI/GAB/NCI/PAS,Programa de Alimentação Saudável - SAF-PI,N,N,N
110009874,SAF-PI/GAB/NCI/PAS/PAA,Programa de Aquisição de Alimentos - SAF-PI,N,N,N
110010306,SAF-PI/GAB/O,Ouvidoria - SAF-PI,N,N,N
110006683,SAF-PI/GAB/P,Protocolo - SAF-PI,N,N,N
110006693,SAF-PI/GAB/PCT,Projeto de Cooperação Técnica - SAF-PI,N,N,N
110006653,SAF-PI/GAB/SAAAF,Superintendência de Ações de Apoio a Agricultura Familiar - SAF-PI,N,N,N
110006657,SAF-PI/GAB/SAAAF/AS,Assessoria da Superintendência - SAF-PI,N,N,N
110010308,SAF-PI/GAB/SAAAF/DAAP,Diretoria de Agroecologia e Agricultura Periurbana - SAF-PI,N,N,N
110010309,SAF-PI/GAB/SAAAF/DAAP/ADAAP,Assessoria da Diretoria Agroecologia e Agricultura Periurbana - SAF-PI,N,N,N
110008216,SAF-PI/GAB/SAAAF/DAP,Diretoria de Aquicultura e Pesca - SAF-PI,N,N,N
110008217,SAF-PI/GAB/SAAAF/DAP/ADAP,Assessoria da Diretoria de Aquicultura e Pesca - SAF-PI,N,N,N
110006655,SAF-PI/GAB/SAAAF/DATER,Diretoria de Assistência Técnica e Extensão Rural - SAF-PI,N,N,N
110006659,SAF-PI/GAB/SAAAF/DATER/ADATER,Assessoria da Diretoria de Assistência Técnica e Extensão Rual - SAF-PI,N,N,N
110006654,SAF-PI/GAB/SAAAF/DFBP,Diretoria de Fortalecimento da Base Produtiva - SAF-PI,N,N,N
110006658,SAF-PI/GAB/SAAAF/DFBP/ADF,Assessoria da Diretoria de Fortalecimento - SAF-PI,N,N,N
110006656,SAF-PI/GAB/SAAAF/DFCP,Diretoria de Fomento as Cadeias Produtivas - SAF-PI,N,N,N
110006660,SAF-PI/GAB/SAAAF/DFCP/ADFCP,Assessoria da Diretoria de Fomento as Cadeias Produtivas - SAF-PI,N,N,N
110010310,SAF-PI/GAB/SAAAF/GAP,Gerência de Aquicultura e Pesca - SAF-PI,N,N,N
110010307,SAF-PI/GAB/SAAAF/GS,Garantia Safra - SAF-PI,N,N,N
110002706,SAF-PI/GAB/SAAOC,"Superintendência de Apoio a Apicultura, Aquicultura, Ovinocaprinocultura e Cajucultura - SAF-PI",N,N,N
110002707,SAF-PI/GAB/SAAOC/ASSSAAOC,"Assessoria da Sup de Apoio a Apicultura, Aquicultura, Ovinocaprinocultura e Cajucultura - SAF-PI",N,N,N
110002708,SAF-PI/GAB/SAAOC/DUAC,Diretoria de Unidade de Articulação Comunitária - SAF-PI,N,N,N
110002709,SAF-PI/GAB/SAAOC/GCPROD,Gerência de Cadeias Produtivas - SAF-PI,N,N,N
110002710,SAF-PI/GAB/SAAOC/GTEC,Gerência Técnica - SAF-PI,N,N,N
110006678,SAF-PI/GAB/SAAOS,Superintendência de Ações Afirmativas e Organização Social - SAF-PI,N,N,N
110006679,SAF-PI/GAB/SAAOS/ADAF,Agentes de Desenvolvimento da Agricultura Familiar - SAF-PI,N,N,N
110006681,SAF-PI/GAB/SAAOS/AS,Assessoria da Superintendência - SAF-PI,N,N,N
110006680,SAF-PI/GAB/SAAOS/DAPCT,Diretoria de Articulação Com Povos e Comunidades Tradicionais - SAF-PI,N,N,N
110006682,SAF-PI/GAB/SAAOS/DAPCT/AAPCT,Assessoria de Articulação Com Povos e Comunidades Tradicionais - SAF-PI,N,N,N
110006671,SAF-PI/GAB/SCAI,Superintendência de Comercialização Agroindustrialização e Inovação - SAF-PI,N,N,N
110006675,SAF-PI/GAB/SCAI/AS,Assessoria da Superintendência - SAF-PI,N,N,N
110009654,SAF-PI/GAB/SCAI/DACPT,Diretoria de Articulação com Povos e Comunidades Tradicionais - SAF-PI,N,N,N
110009655,SAF-PI/GAB/SCAI/DACPT/AAPCT,Assessoria de Articulação com Povos e Comunidades Tradicionais - SAF-PI,N,N,N
110006674,SAF-PI/GAB/SCAI/DIPSE,Diretoria de Inovação e Parcerias Com Setor Empresarial - SAF-PI,N,N,N
110006677,SAF-PI/GAB/SCAI/DIPSE/AIPSE,Assessoria de Inovação e Parcerias Com Setor Empresariais - SAF-PI,N,N,N
110006672,SAF-PI/GAB/SCAI/DMI,Diretoria de Mercados Institucionais - SAF-PI,N,N,N
110006676,SAF-PI/GAB/SCAI/DMI/ADMI,Assessoria da Diretoria de Mercados Institucionais - SAF-PI,N,N,N
110006673,SAF-PI/GAB/SCAI/GMI,Gerencia de Mercados Institucionais - SAF-PI,N,N,N
110010315,SAF-PI/GAB/SCAM,Superintendência de Comercialização e Articulação com Mercados - SAF-PI,N,N,N
110010316,SAF-PI/GAB/SCAM/AS,Assessoria da Superintendência - SAF-PI,N,N,N
110010317,SAF-PI/GAB/SCAM/DMICT,Diretoria de Mercados Institucionais e Comunidades Tradicionais - SAF-PI,N,N,N
110010318,SAF-PI/GAB/SCAM/DMICT/ADMICT,Assessoria da Diretoria de Mercados Institucionais e Comunidades Tradicionais - SAF-PI,N,N,N
110010319,SAF-PI/GAB/SCAM/DMICT/GMI,Gerência de Mercados Institucionais - SAF-PI,N,N,N
110010320,SAF-PI/GAB/SCAM/DPSPI,Diretoria de Parcerias com Setor Privado e Inovação - SAF-PI,N,N,N
110010321,SAF-PI/GAB/SCAM/DPSPI/ADPSPI,Assessoria da Diretoria de Parcerias com Setor Privado e Inovação - SAF-PI,N,N,N
110002694,SAF-PI/GAB/SDR,Superintendência de Projetos Territoriais de Desenvolvimento Rural - SAF-PI,N,N,N
110002696,SAF-PI/GAB/SDR/AESPPVSA,Assessoria Jurídica - SAF-PI,N,N,N
110002721,SAF-PI/GAB/SDR/ASSESPSDR,Assessoria Especializada do Programa Viva Semiárido - SAP-PI,N,N,N
110002695,SAF-PI/GAB/SDR/ASSSDR,Assessoria Superintendência de Desenvolvimento Rural - SAF-PI,N,N,N
110002700,SAF-PI/GAB/SDR/DFPVSA,Diretoria Financeira do Programa Viva Semiárido - SAF-PI,N,N,N
110002701,SAF-PI/GAB/SDR/DFPVSA/C00FIN,Coordenação Financeira do Programa Viva Semiárido - SAF-PI,N,N,N
110002698,SAF-PI/GAB/SDR/DITEC,Diretoria Técnica - SAF-PI,N,N,N
110002699,SAF-PI/GAB/SDR/DITEC/ASS,Assessoria Técnica - SAF-PI,N,N,N
110002697,SAF-PI/GAB/SDR/ENG,Engenharia da Superintendência de Desenvolvimento Rural - SAF-PI,N,N,N
110002703,SAF-PI/GAB/SDR/PROGERE,Programa de Geração e Renda - SAF-PI,N,N,N
110002705,SAF-PI/GAB/SDR/PROGERE/ASSTEC,Assistência Técnica do Programa de Geração e Renda - SAF-PI,N,N,N
110002711,SAF-PI/GAB/SPE,Superintendência de Projetos Estratégicos - SAF-PI,N,N,N
110002712,SAF-PI/GAB/SPE/GESPE,Gerência de Projetos Estratégicos - SAF-PI,N,N,N
110006661,SAF-PI/GAB/SPTDR,Superintendência de Projetos Territoriais de Desenvolvimento Rural - SAF-PI,N,N,N
110006666,SAF-PI/GAB/SPTDR/AS,Assessoria da Superintendência - SAF-PI,N,N,N
110006663,SAF-PI/GAB/SPTDR/DPTC,Diretoria de Projetos dos Territórios de Cerrado - SAF-PI,N,N,N
110006668,SAF-PI/GAB/SPTDR/DPTC/ATC,Assessoria de Territórios do Cerrado - SAF-PI,N,N,N
110006665,SAF-PI/GAB/SPTDR/DPTPL,Diretoria de Projetos dos Territórios da Planície Litorânea - SAF-PI,N,N,N
110006670,SAF-PI/GAB/SPTDR/DPTPL/ATPL,Assessoria dos Territórios da Planície Litorânea - SAF-PI,N,N,N
110006664,SAF-PI/GAB/SPTDR/DPTRMN,Diretoria de Projetos dos Territórios da Região Meio Norte - SAF-PI,N,N,N
110006669,SAF-PI/GAB/SPTDR/DPTRMN/ADTRMN,Assessoria da Diretoria dos Territórios da Região Meio Norte - SAF-PI,N,N,N
110006662,SAF-PI/GAB/SPTDR/DPTS,Diretoria de Projetos dos Territórios de Semiárido - SAF-PI,N,N,N
110006667,SAF-PI/GAB/SPTDR/DPTS/ATS,Assessoria de Territórios de Semiárido - SAF-PI,N,N,N
110010322,SAF-PI/GAB/SPTNS,Superintendência de Projetos Territoriais do Norte e Sul - SAF-PI,N,N,N
110010323,SAF-PI/GAB/SPTNS/AS,Assessoria da Superintendência - SAF-PI,N,N,N
110010324,SAF-PI/GAB/SPTNS/DPTN,Diretoria de Projetos do Território Norte - SAF-PI,N,N,N
110010325,SAF-PI/GAB/SPTNS/DPTN/ADPTN,Assessoria Diretoria de Projetos do Território Norte - SAF-PI,N,N,N
110010326,SAF-PI/GAB/SPTNS/DPTS,Diretoria de Projetos do Território Sul - SAF-PI,N,N,N
110010327,SAF-PI/GAB/SPTNS/DPTS/ADPTS,Assessoria da Diretoria de Projetos do Território Sul - SAF-PI,N,N,N
110010311,SAF-PI/GAB/SPTS,Superintendência de Projetos Territoriais do Semiárido - SAF-PI,N,N,N
110010312,SAF-PI/GAB/SPTS/AS,Assessoria da Superintendência - SAF-PI,N,N,N
110010313,SAF-PI/GAB/SPTS/DPTS,Diretoria de Projetos dos Territórios do Semiárido - SAF-PI,N,N,N
110010314,SAF-PI/GAB/SPTS/DPTS/ADPTS,Assessoria da Diretoria de Projetos dos Territórios do Semiárido - SAF-PI,N,N,N
110002672,SAF-PI/GAB/SUPAF,Superintendência de Programas Para Agricultura Familiar - SAF-PI,N,N,N
110002673,SAF-PI/GAB/SUPAF/ASSUPAF,Assessoria Supaf - SAF-PI,N,N,N
110002674,SAF-PI/GAB/SUPAF/DAGF,Diretoria de Agricultura Familiar - SAF-PI,N,N,N
110002676,SAF-PI/GAB/SUPAF/DAPL,Diretoria de Apoio a Projetos Locais - SAF-PI,N,N,N
110002677,SAF-PI/GAB/SUPAF/DAPL/GEAPL,Gerência de Apoio a Projetos Locais - SAF-PI,N,N,N
110002679,SAF-PI/GAB/SUPAF/DFPISC,Diretoria de Fomento a Piscicultura - SAF-PI,N,N,N
110002681,SAF-PI/GAB/SUPAF/DTPNCF,Diretoria Técnica do Programa Nacional de Crédito Fundiário - SAF-PI,N,N,N
110006901,SAF-PI/GAB/TI,Tecnologia da Informação - SAF-PI,N,N,N
110002702,SAF-PI/SDR/DFPVSA/COOFIN/ASS,Assessoria Financeira do Programa Viva Semiárido  - SAF-PI,N,N,N
110002704,SAF-PI/SDR/PROGERE/ASSPROGERE,Assessoria do Programa de Geração e Renda - SAF-PI,N,N,N
110002675,SAF-PI/SUPAF/DAGF/ASSTECDAGF,Assessoria Técnica da Diretoria de Agricultura Familiar - SAF-PI,N,N,N
110002678,SAF-PI/SUPAF/DAPL/ASSTECAPL,Assessoria Técnica de Apoio a Projetos Locais - SAF-PI,N,N,N
110002680,SAF-PI/SUPAF/DFPISC/ASSDFPISC,Assessoria da Diretoria de Fomento a Piscicultura - SAF-PI,N,N,N
110008786,SASC-PI/CEDCA,Conselho Estadual dos Direitos da Criança e do Adolescente - SASC-PI,N,N,N
110008318,SASC-PI/DGSUAS/GRSS/COEBAS,Coordenação de Orientação às Entidades Beneficentes da Assistência Social - SASC-PI,N,N,N
110008317,SASC-PI/DGSUAS/GRSS/CRARSP,Coordenação de Regulação de Acompanhamento da Rede Socioassistencial Pública da Superintendência da Assistência Social - SASC-PI,N,N,N
110011030,SASC-PI/DIADMG/GEAL/COAL,Coordenação de Almoxarifado - SASC-PI,N,N,N
